symbol,date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
btcusd,2019-01-09 00:00:00+00:00,3994.9,4112.0,3934.73,3997.1988964627,114256.6920006317,3994.9,4112.0,3934.73,3997.1988964627,114256.6920006317,0.0,1.0
btcusd,2019-01-10 00:00:00+00:00,4000.18,4060.0,3592.0891492885,4005.4535111806,127992.9422863395,4000.18,4060.0,3592.0891492885,4005.4535111806,127992.9422863395,0.0,1.0
btcusd,2019-01-11 00:00:00+00:00,3630.0741836012,3688.3426092845,3538.1785568736,3618.3562466208,102105.1467734839,3630.0741836012,3688.3426092845,3538.1785568736,3618.3562466208,102105.1467734839,0.0,1.0
btcusd,2019-01-12 00:00:00+00:00,3609.4872261328,3650.0232998449,3567.356183248,3628.7781590805,71827.9912936488,3609.4872261328,3650.0232998449,3567.356183248,3628.7781590805,71827.9912936488,0.0,1.0
btcusd,2019-01-13 00:00:00+00:00,3501.680572333,3632.8585728809,3469.0923560627,3606.7410894819,78796.56213233,3501.680572333,3632.8585728809,3469.0923560627,3606.7410894819,78796.56213233,0.0,1.0
btcusd,2019-01-14 00:00:00+00:00,3647.9906918924,3706.7954567495,3489.7769083003,3500.4309464938,123998.4600333214,3647.9906918924,3706.7954567495,3489.7769083003,3500.4309464938,123998.4600333214,0.0,1.0
btcusd,2019-01-15 00:00:00+00:00,3582.686307822,3677.9523866714,3557.3282542089,3653.1175410797,94416.0502196295,3582.686307822,3677.9523866714,3557.3282542089,3653.1175410797,94416.0502196295,0.0,1.0
btcusd,2019-01-16 00:00:00+00:00,3607.3621847766,3666.4595719617,3570.0101790546,3580.6451350861,78348.8810704049,3607.3621847766,3666.4595719617,3570.0101790546,3580.6451350861,78348.8810704049,0.0,1.0
btcusd,2019-01-17 00:00:00+00:00,3635.5312630704,3651.5640570505,3545.7119931221,3606.222115309,68252.5723756285,3635.5312630704,3651.5640570505,3545.7119931221,3606.222115309,68252.5723756285,0.0,1.0
btcusd,2019-01-18 00:00:00+00:00,3604.4279580823,3632.1096911707,3575.9576647288,3625.0922238976,57900.3320150057,3604.4279580823,3632.1096911707,3575.9576647288,3625.0922238976,57900.3320150057,0.0,1.0
btcusd,2019-01-19 00:00:00+00:00,3685.3828225058,3755.306372027,3617.1577529673,3619.0673031844,43429.4151181092,3685.3828225058,3755.306372027,3617.1577529673,3619.0673031844,43429.4151181092,0.0,1.0
btcusd,2019-01-20 00:00:00+00:00,3557.9466639928,3737.1293925979,3516.2095851136,3707.7594386242,45486.79463828,3557.9466639928,3737.1293925979,3516.2095851136,3707.7594386242,45486.79463828,0.0,1.0
btcusd,2019-01-21 00:00:00+00:00,3543.937650922,3579.2494507186,3499.3209453705,3553.4445077831,35711.47269713,3543.937650922,3579.2494507186,3499.3209453705,3553.4445077831,35711.47269713,0.0,1.0
btcusd,2019-01-22 00:00:00+00:00,3594.492429083,3633.1270806756,3445.5820541864,3545.6405825411,51673.68462121,3594.492429083,3633.1270806756,3445.5820541864,3545.6405825411,51673.68462121,0.0,1.0
btcusd,2019-01-23 00:00:00+00:00,3563.3733546519,3616.1376220949,3529.5328649495,3582.8428482279,46263.62436153,3563.3733546519,3616.1376220949,3529.5328649495,3582.8428482279,46263.62436153,0.0,1.0
btcusd,2019-01-24 00:00:00+00:00,3582.0187661398,3601.184634305,3537.9284144834,3562.6838153292,52768.3419021168,3582.0187661398,3601.184634305,3537.9284144834,3562.6838153292,52768.3419021168,0.0,1.0
btcusd,2019-01-25 00:00:00+00:00,3570.2354388832,3588.9631903327,3524.2347734878,3575.7554011431,91186.3510775284,3570.2354388832,3588.9631903327,3524.2347734878,3575.7554011431,91186.3510775284,0.0,1.0
btcusd,2019-01-26 00:00:00+00:00,3574.8573155412,3667.4252636306,3558.7636665488,3576.6868196948,80337.9431399078,3574.8573155412,3667.4252636306,3558.7636665488,3576.6868196948,80337.9431399078,0.0,1.0
btcusd,2019-01-27 00:00:00+00:00,3554.3284996647,3586.650663811,3496.0834387788,3573.130523431,87016.6917892539,3554.3284996647,3586.650663811,3496.0834387788,3573.130523431,87016.6917892539,0.0,1.0
btcusd,2019-01-28 00:00:00+00:00,3443.6096483007,3558.8601576406,3392.9407377783,3553.772812554,108729.2409307162,3443.6096483007,3558.8601576406,3392.9407377783,3553.772812554,108729.2409307162,0.0,1.0
btcusd,2019-01-29 00:00:00+00:00,3415.8733465164,3451.157344712,3357.5608854246,3442.3210512541,78769.5229061528,3415.8733465164,3451.157344712,3357.5608854246,3442.3210512541,78769.5229061528,0.0,1.0
btcusd,2019-01-30 00:00:00+00:00,3464.5474582288,3484.4939128298,3393.4324454961,3415.7421391789,88979.114118845,3464.5474582288,3484.4939128298,3393.4324454961,3415.7421391789,88979.114118845,0.0,1.0
btcusd,2019-01-31 00:00:00+00:00,3436.1704537032,3495.5487125032,3422.0841460759,3462.1965380511,77328.8807715305,3436.1704537032,3495.5487125032,3422.0841460759,3462.1965380511,77328.8807715305,0.0,1.0
btcusd,2019-02-01 00:00:00+00:00,3466.3437835513,3490.8221033139,3402.1726071443,3437.8821724981,77135.2690716233,3466.3437835513,3490.8221033139,3402.1726071443,3437.8821724981,77135.2690716233,0.0,1.0
btcusd,2019-02-02 00:00:00+00:00,3510.9345651446,3529.6377590902,3448.2467280193,3473.2785766658,57507.97113104,3510.9345651446,3529.6377590902,3448.2467280193,3473.2785766658,57507.97113104,0.0,1.0
btcusd,2019-02-03 00:00:00+00:00,3459.7633669377,3514.8095427305,3428.8100098452,3506.910989101,66008.93332143,3459.7633669377,3514.8095427305,3428.8100098452,3506.910989101,66008.93332143,0.0,1.0
btcusd,2019-02-04 00:00:00+00:00,3460.0016432765,3481.3477403537,3432.2277923652,3456.7627759526,64191.89856089,3460.0016432765,3481.3477403537,3432.2277923652,3456.7627759526,64191.89856089,0.0,1.0
btcusd,2019-02-05 00:00:00+00:00,3468.1264637287,3477.6146901554,3442.5963270896,3458.8856289265,64420.94498388,3468.1264637287,3477.6146901554,3442.5963270896,3458.8856289265,64420.94498388,0.0,1.0
btcusd,2019-02-06 00:00:00+00:00,3407.1649525681,3482.1586477788,3379.4846825989,3470.9594588563,94491.30155946,3407.1649525681,3482.1586477788,3379.4846825989,3470.9594588563,94491.30155946,0.0,1.0
btcusd,2019-02-07 00:00:00+00:00,3391.2629475976,3418.6236327174,3382.339174814,3400.0018525899,45484.2503847197,3391.2629475976,3418.6236327174,3382.339174814,3400.0018525899,45484.2503847197,0.0,1.0
btcusd,2019-02-08 00:00:00+00:00,3657.5602101884,3732.6411130089,3380.8012771709,3399.1449441838,114190.9354802506,3657.5602101884,3732.6411130089,3380.8012771709,3399.1449441838,114190.9354802506,0.0,1.0
btcusd,2019-02-09 00:00:00+00:00,3664.1675361965,3681.899086627,3630.355893376,3661.631796918,72673.4018066138,3664.1675361965,3681.899086627,3630.355893376,3661.631796918,72673.4018066138,0.0,1.0
btcusd,2019-02-10 00:00:00+00:00,3684.6304775855,3689.9057608307,3616.3729337836,3667.169326118,82815.447880162,3684.6304775855,3689.9057608307,3616.3729337836,3667.169326118,82815.447880162,0.0,1.0
btcusd,2019-02-11 00:00:00+00:00,3625.4286914084,3683.513472934,3613.3579237213,3680.1595313896,88505.5374962311,3625.4286914084,3683.513472934,3613.3579237213,3680.1595313896,88505.5374962311,0.0,1.0
btcusd,2019-02-12 00:00:00+00:00,3630.9139629006,3666.1044067065,3589.1952413804,3631.0671156372,92173.0692344788,3630.9139629006,3666.1044067065,3589.1952413804,3631.0671156372,92173.0692344788,0.0,1.0
btcusd,2019-02-13 00:00:00+00:00,3613.6903152628,3671.4301842666,3594.5951393716,3634.6703371801,110726.4270696195,3613.6903152628,3671.4301842666,3594.5951393716,3634.6703371801,110726.4270696195,0.0,1.0
btcusd,2019-02-14 00:00:00+00:00,3594.3313908011,3631.1629918637,3574.766221291,3611.6959565409,84094.1818869146,3594.3313908011,3631.1629918637,3574.766221291,3611.6959565409,84094.1818869146,0.0,1.0
btcusd,2019-02-15 00:00:00+00:00,3627.9908479298,3685.1702969836,3582.8837829712,3593.2585005372,78113.1326475543,3627.9908479298,3685.1702969836,3582.8837829712,3593.2585005372,78113.1326475543,0.0,1.0
btcusd,2019-02-16 00:00:00+00:00,3624.8178128193,3704.3766819107,3605.2841486423,3619.0660489082,63496.72940335,3624.8178128193,3704.3766819107,3605.2841486423,3619.0660489082,63496.72940335,0.0,1.0
btcusd,2019-02-17 00:00:00+00:00,3672.0532708427,3699.7521964732,3606.1750893165,3623.2022876633,106914.6899186836,3672.0532708427,3699.7521964732,3606.1750893165,3623.2022876633,106914.6899186836,0.0,1.0
btcusd,2019-02-18 00:00:00+00:00,3911.3272730258,3939.9136006139,3666.0697340815,3678.6210004043,134062.9231211731,3911.3272730258,3939.9136006139,3666.0697340815,3678.6210004043,134062.9231211731,0.0,1.0
btcusd,2019-02-19 00:00:00+00:00,3921.4549708053,4003.1728697408,3865.9334243698,3899.6401690538,148748.4027632694,3921.4549708053,4003.1728697408,3865.9334243698,3899.6401690538,148748.4027632694,0.0,1.0
btcusd,2019-02-20 00:00:00+00:00,3974.7038217072,3993.1515349155,3887.545209332,3919.690321083,105996.7682938558,3974.7038217072,3993.1515349155,3887.545209332,3919.690321083,105996.7682938558,0.0,1.0
btcusd,2019-02-21 00:00:00+00:00,3943.4587120962,4025.8600552826,3905.3191034227,3978.1948779998,105622.134284298,3943.4587120962,4025.8600552826,3905.3191034227,3978.1948779998,105622.134284298,0.0,1.0
btcusd,2019-02-22 00:00:00+00:00,3979.4062850395,3997.4481853795,3932.5521191482,3945.8559336476,67173.0666281436,3979.4062850395,3997.4481853795,3932.5521191482,3945.8559336476,67173.0666281436,0.0,1.0
btcusd,2019-02-23 00:00:00+00:00,4136.32998819,4180.3204059111,3942.8970801658,3978.4103662549,107788.3345868289,4136.32998819,4180.3204059111,3942.8970801658,3978.4103662549,107788.3345868289,0.0,1.0
btcusd,2019-02-24 00:00:00+00:00,3798.2424901815,4210.6925477383,3764.2323745321,4140.4860745732,101943.2570313154,3798.2424901815,4210.6925477383,3764.2323745321,4140.4860745732,101943.2570313154,0.0,1.0
btcusd,2019-02-25 00:00:00+00:00,3840.8796881483,3882.7461184925,3758.2621552794,3761.8420365192,64314.6128680447,3840.8796881483,3882.7461184925,3758.2621552794,3761.8420365192,64314.6128680447,0.0,1.0
btcusd,2019-02-26 00:00:00+00:00,3815.088169357,3846.4684601575,3786.0949762236,3834.2965655066,35167.0588298983,3815.088169357,3846.4684601575,3786.0949762236,3834.2965655066,35167.0588298983,0.0,1.0
btcusd,2019-02-27 00:00:00+00:00,3827.371567457,3852.1901097797,3716.6133076646,3821.579787549,57545.9991987072,3827.371567457,3852.1901097797,3716.6133076646,3821.579787549,57545.9991987072,0.0,1.0
btcusd,2019-02-28 00:00:00+00:00,3822.9592902874,3899.8001907172,3788.08408501,3827.5339504577,66300.0871857678,3822.9592902874,3899.8001907172,3788.08408501,3827.5339504577,66300.0871857678,0.0,1.0
btcusd,2019-03-01 00:00:00+00:00,3832.7493374506,3862.0033070503,3815.96668736,3817.8267756087,49384.14479589,3832.7493374506,3862.0033070503,3815.96668736,3817.8267756087,49384.14479589,0.0,1.0
btcusd,2019-03-02 00:00:00+00:00,3833.4414594783,3850.2835442474,3780.630099508,3833.5010047919,31170.6645053162,3833.4414594783,3850.2835442474,3780.630099508,3833.5010047919,31170.6645053162,0.0,1.0
btcusd,2019-03-03 00:00:00+00:00,3811.6854075329,3844.1766435522,3784.397432077,3828.26694745,25827.2834716213,3811.6854075329,3844.1766435522,3784.397432077,3828.26694745,25827.2834716213,0.0,1.0
btcusd,2019-03-04 00:00:00+00:00,3729.321673549,3840.368220335,3688.8604546231,3818.0277592609,53654.3529355511,3729.321673549,3840.368220335,3688.8604546231,3818.0277592609,53654.3529355511,0.0,1.0
btcusd,2019-03-05 00:00:00+00:00,3876.0172825415,3895.2389659646,3719.446604442,3732.3801699433,46656.473979439,3876.0172825415,3895.2389659646,3719.446604442,3732.3801699433,46656.473979439,0.0,1.0
btcusd,2019-03-06 00:00:00+00:00,3875.5185244201,3914.7040855372,3834.9629474428,3869.8891802168,38902.6889095444,3875.5185244201,3914.7040855372,3834.9629474428,3869.8891802168,38902.6889095444,0.0,1.0
btcusd,2019-03-07 00:00:00+00:00,3889.6970671184,3922.2585463118,3858.7986213413,3879.6789276706,38888.9359959801,3889.6970671184,3922.2585463118,3858.7986213413,3879.6789276706,38888.9359959801,0.0,1.0
btcusd,2019-03-08 00:00:00+00:00,3876.1680473133,3944.4028986576,3822.0493053005,3892.4780648316,49666.7899586327,3876.1680473133,3944.4028986576,3822.0493053005,3892.4780648316,49666.7899586327,0.0,1.0
btcusd,2019-03-09 00:00:00+00:00,3950.5309910342,3984.4688972096,3862.7668111748,3874.6930549955,46956.2045523569,3950.5309910342,3984.4688972096,3862.7668111748,3874.6930549955,46956.2045523569,0.0,1.0
btcusd,2019-03-10 00:00:00+00:00,3927.2586679388,3951.464157554,3891.3830812552,3951.437345283,31901.6898788472,3927.2586679388,3951.464157554,3891.3830812552,3951.437345283,31901.6898788472,0.0,1.0
btcusd,2019-03-11 00:00:00+00:00,3878.8704217393,3943.4743659333,3846.9070935455,3925.1682073091,49146.5671408936,3878.8704217393,3943.4743659333,3846.9070935455,3925.1682073091,49146.5671408936,0.0,1.0
btcusd,2019-03-12 00:00:00+00:00,3892.2228036484,3915.7139133378,3833.9300988011,3883.0533397496,39176.296218577,3892.2228036484,3915.7139133378,3833.9300988011,3883.0533397496,39176.296218577,0.0,1.0
btcusd,2019-03-13 00:00:00+00:00,3876.2592321526,3902.0711425342,3852.8238242397,3890.2975765431,34841.3992128779,3876.2592321526,3902.0711425342,3852.8238242397,3890.2975765431,34841.3992128779,0.0,1.0
btcusd,2019-03-14 00:00:00+00:00,3886.6155146576,3914.2394391934,3843.2709369225,3878.6478698433,34706.4516452318,3886.6155146576,3914.2394391934,3843.2709369225,3878.6478698433,34706.4516452318,0.0,1.0
btcusd,2019-03-15 00:00:00+00:00,3934.4276118284,3947.2833341215,3881.6326589013,3886.2161547364,35689.3186928925,3934.4276118284,3947.2833341215,3881.6326589013,3886.2161547364,35689.3186928925,0.0,1.0
btcusd,2019-03-16 00:00:00+00:00,4027.5341411095,4086.0584786703,3942.4724722531,3944.1959888251,46284.558548175,4027.5341411095,4086.0584786703,3942.4724722531,3944.1959888251,46284.558548175,0.0,1.0
btcusd,2019-03-17 00:00:00+00:00,3986.6469065106,4012.2281998383,3955.620983605,3999.5692859113,38288.5911413377,3986.6469065106,4012.2281998383,3955.620983605,3999.5692859113,38288.5911413377,0.0,1.0
btcusd,2019-03-18 00:00:00+00:00,3989.3750085845,4037.521847844,3956.3079848072,3984.3728604436,44062.1596477652,3989.3750085845,4037.521847844,3956.3079848072,3984.3728604436,44062.1596477652,0.0,1.0
btcusd,2019-03-19 00:00:00+00:00,4022.4108022932,4036.79482819,3974.3455469255,3993.6030686151,44033.334420019,4022.4108022932,4036.79482819,3974.3455469255,3993.6030686151,44033.334420019,0.0,1.0
btcusd,2019-03-20 00:00:00+00:00,4052.4422323745,4062.8406680088,3990.3137762559,4025.9301864529,49183.7778675307,4052.4422323745,4062.8406680088,3990.3137762559,4025.9301864529,49183.7778675307,0.0,1.0
btcusd,2019-03-21 00:00:00+00:00,3990.9567783699,4078.607185888,3946.1364968058,4055.6890271903,56973.0474617783,3990.9567783699,4078.607185888,3946.1364968058,4055.6890271903,56973.0474617783,0.0,1.0
btcusd,2019-03-22 00:00:00+00:00,3993.9136770358,4013.7330043487,3975.5170391021,3987.9691900972,35563.2702411273,3993.9136770358,4013.7330043487,3975.5170391021,3987.9691900972,35563.2702411273,0.0,1.0
btcusd,2019-03-23 00:00:00+00:00,4010.4881547397,4025.584528654,3981.8256986519,3995.8398527064,27864.8596179843,4010.4881547397,4025.584528654,3981.8256986519,3995.8398527064,27864.8596179843,0.0,1.0
btcusd,2019-03-24 00:00:00+00:00,3994.8019624624,4009.675781937,3956.0912501691,4008.781879636,25655.2805008212,3994.8019624624,4009.675781937,3956.0912501691,4008.781879636,25655.2805008212,0.0,1.0
btcusd,2019-03-25 00:00:00+00:00,3933.7224013267,4001.6605466927,3888.2982004126,3993.3020296943,46796.986425352,3933.7224013267,4001.6605466927,3888.2982004126,3993.3020296943,46796.986425352,0.0,1.0
btcusd,2019-03-26 00:00:00+00:00,3948.9332543568,3958.4204207368,3897.6174924052,3934.8572375392,41106.36494384,3948.9332543568,3958.4204207368,3897.6174924052,3934.8572375392,41106.36494384,0.0,1.0
btcusd,2019-03-27 00:00:00+00:00,4044.1944268411,4053.9819057409,3940.9629176957,3952.3508948183,54948.7468810939,4044.1944268411,4053.9819057409,3940.9629176957,3952.3508948183,54948.7468810939,0.0,1.0
btcusd,2019-03-28 00:00:00+00:00,4035.9164090038,4050.306645815,4011.401296952,4047.9281977446,35346.9304607562,4035.9164090038,4050.306645815,4011.401296952,4047.9281977446,35346.9304607562,0.0,1.0
btcusd,2019-03-29 00:00:00+00:00,4111.8907686387,4131.3140938563,4030.2057379557,4035.5046399105,59245.5803657212,4111.8907686387,4131.3140938563,4030.2057379557,4035.5046399105,59245.5803657212,0.0,1.0
btcusd,2019-03-30 00:00:00+00:00,4115.7304568055,4150.5914895619,4061.5720681246,4115.7922242532,37348.84160555,4115.7304568055,4150.5914895619,4061.5720681246,4115.7922242532,37348.84160555,0.0,1.0
btcusd,2019-03-31 00:00:00+00:00,4108.360334993,4120.362674032,4087.811093244,4110.4204629359,24787.09922141,4108.360334993,4120.362674032,4087.811093244,4110.4204629359,24787.09922141,0.0,1.0
btcusd,2019-04-01 00:00:00+00:00,4149.8510714107,4166.3046521383,4085.7451119207,4111.8066442594,54627.9907871175,4149.8510714107,4166.3046521383,4085.7451119207,4111.8066442594,54627.9907871175,0.0,1.0
btcusd,2019-04-02 00:00:00+00:00,4885.4908846709,5019.0992467994,4152.909805497,4159.1171375521,134242.3277038998,4885.4908846709,5019.0992467994,4152.909805497,4159.1171375521,134242.3277038998,0.0,1.0
btcusd,2019-04-03 00:00:00+00:00,4978.5302506274,5226.1430001333,4802.9021353035,4889.7511125159,145003.7517452552,4978.5302506274,5226.1430001333,4802.9021353035,4889.7511125159,145003.7517452552,0.0,1.0
btcusd,2019-04-04 00:00:00+00:00,4907.7793811485,5053.9417120236,4797.3458131443,4944.4935298347,76555.1956827501,4907.7793811485,5053.9417120236,4797.3458131443,4944.4935298347,76555.1956827501,0.0,1.0
btcusd,2019-04-05 00:00:00+00:00,5025.8097376474,5054.6941334822,4891.1710717604,4908.0154546591,58147.2862836818,5025.8097376474,5054.6941334822,4891.1710717604,4908.0154546591,58147.2862836818,0.0,1.0
btcusd,2019-04-06 00:00:00+00:00,5057.407439964,5220.107943312,4946.9034986571,5032.683791317,52380.4289029891,5057.407439964,5220.107943312,4946.9034986571,5032.683791317,52380.4289029891,0.0,1.0
btcusd,2019-04-07 00:00:00+00:00,5186.8093255059,5255.9033705391,5035.902419215,5052.376593521,51968.2438701684,5186.8093255059,5255.9033705391,5035.902419215,5052.376593521,51968.2438701684,0.0,1.0
btcusd,2019-04-08 00:00:00+00:00,5262.5804595461,5328.749113048,5077.2705999665,5190.5295846961,74300.2068533706,5262.5804595461,5328.749113048,5077.2705999665,5190.5295846961,74300.2068533706,0.0,1.0
btcusd,2019-04-09 00:00:00+00:00,5170.9793813017,5264.12505639,5113.8929278403,5262.5152979881,53108.115058551,5170.9793813017,5264.12505639,5113.8929278403,5262.5152979881,53108.115058551,0.0,1.0
btcusd,2019-04-10 00:00:00+00:00,5311.0307865661,5431.4269146812,5156.7585395595,5173.7629599911,57298.88099084,5311.0307865661,5431.4269146812,5156.7585395595,5173.7629599911,57298.88099084,0.0,1.0
btcusd,2019-04-11 00:00:00+00:00,5034.7065237423,5337.366888734,4960.0294200519,5311.3464797687,70824.8143642125,5034.7065237423,5337.366888734,4960.0294200519,5311.3464797687,70824.8143642125,0.0,1.0
btcusd,2019-04-12 00:00:00+00:00,5066.8222958849,5097.7011464429,4902.7527384885,5030.2247976922,48920.5632857073,5066.8222958849,5097.7011464429,4902.7527384885,5030.2247976922,48920.5632857073,0.0,1.0
btcusd,2019-04-13 00:00:00+00:00,5059.7976635276,5115.1020468797,5021.5846662118,5064.5806396258,25362.63949381,5059.7976635276,5115.1020468797,5021.5846662118,5064.5806396258,25362.63949381,0.0,1.0
btcusd,2019-04-14 00:00:00+00:00,5146.076031465,5167.7010093397,5011.002042794,5059.1878153474,24436.94171395,5146.076031465,5167.7010093397,5011.002042794,5059.1878153474,24436.94171395,0.0,1.0
btcusd,2019-04-15 00:00:00+00:00,5029.9842550084,5181.9526439692,4956.3850430045,5149.6080985403,40943.1891555037,5029.9842550084,5181.9526439692,4956.3850430045,5149.6080985403,40943.1891555037,0.0,1.0
btcusd,2019-04-16 00:00:00+00:00,5180.8199118877,5205.5299651329,5016.0694494792,5033.1219607784,45476.2631259736,5180.8199118877,5205.5299651329,5016.0694494792,5033.1219607784,45476.2631259736,0.0,1.0
btcusd,2019-04-17 00:00:00+00:00,5213.2527828638,5245.3246184505,5161.6832133357,5186.9766381615,61664.9136059717,5213.2527828638,5245.3246184505,5161.6832133357,5186.9766381615,61664.9136059717,0.0,1.0
btcusd,2019-04-18 00:00:00+00:00,5270.3854313915,5299.7349585687,5210.90304564,5214.3803157043,54451.0157658138,5270.3854313915,5299.7349585687,5210.90304564,5214.3803157043,54451.0157658138,0.0,1.0
btcusd,2019-04-19 00:00:00+00:00,5268.8560613523,5321.9696770802,5185.8725729019,5268.2763558947,49673.5812672991,5268.8560613523,5321.9696770802,5185.8725729019,5268.2763558947,49673.5812672991,0.0,1.0
btcusd,2019-04-20 00:00:00+00:00,5302.0396033078,5346.7839152389,5243.5548216334,5270.0634278498,42361.9331601217,5302.0396033078,5346.7839152389,5243.5548216334,5270.0634278498,42361.9331601217,0.0,1.0
btcusd,2019-04-21 00:00:00+00:00,5269.0561082643,5323.5133318919,5188.9954252504,5300.8670598137,51605.4209752556,5269.0561082643,5323.5133318919,5188.9954252504,5300.8670598137,51605.4209752556,0.0,1.0
btcusd,2019-04-22 00:00:00+00:00,5370.2974341051,5416.7491128261,5227.6638166504,5273.5867706192,63844.6582303191,5370.2974341051,5416.7491128261,5227.6638166504,5273.5867706192,63844.6582303191,0.0,1.0
btcusd,2019-04-23 00:00:00+00:00,5514.9297331239,5618.8824840999,5350.4671676157,5376.8806929824,83474.1645000494,5514.9297331239,5618.8824840999,5350.4671676157,5376.8806929824,83474.1645000494,0.0,1.0
btcusd,2019-04-24 00:00:00+00:00,5431.4462078777,5610.0418941833,5354.9231002362,5510.2565616788,84743.4648044058,5431.4462078777,5610.0418941833,5354.9231002362,5510.2565616788,84743.4648044058,0.0,1.0
btcusd,2019-04-25 00:00:00+00:00,5188.6256987724,5511.262845059,5065.9411977243,5436.9659764097,77464.1550362875,5188.6256987724,5511.262845059,5065.9411977243,5436.9659764097,77464.1550362875,0.0,1.0
btcusd,2019-04-26 00:00:00+00:00,5314.9987415337,5481.672367296,5144.3725142561,5205.0158469921,84284.0889829596,5314.9987415337,5481.672367296,5144.3725142561,5205.0158469921,84284.0889829596,0.0,1.0
btcusd,2019-04-27 00:00:00+00:00,5299.0229887793,5348.0621337449,5253.6974664185,5309.1742251556,23679.64320726,5299.0229887793,5348.0621337449,5253.6974664185,5309.1742251556,23679.64320726,0.0,1.0
btcusd,2019-04-28 00:00:00+00:00,5338.6240489633,5384.0180308669,5276.8763204667,5310.1588266962,25994.04083699,5338.6240489633,5384.0180308669,5276.8763204667,5310.1588266962,25994.04083699,0.0,1.0
btcusd,2019-04-29 00:00:00+00:00,5280.2341549374,5352.7120238632,5203.4470850286,5326.0205092299,33406.89259973,5280.2341549374,5352.7120238632,5203.4470850286,5326.0205092299,33406.89259973,0.0,1.0
btcusd,2019-04-30 00:00:00+00:00,5368.8243221485,5387.562375244,5233.8546914271,5274.0722094186,35650.00851247,5368.8243221485,5387.562375244,5233.8546914271,5274.0722094186,35650.00851247,0.0,1.0
btcusd,2019-05-01 00:00:00+00:00,5420.0896708475,5443.8118686115,5358.1008769103,5367.3488278453,27749.72922674,5420.0896708475,5443.8118686115,5358.1008769103,5367.3488278453,27749.72922674,0.0,1.0
btcusd,2019-05-02 00:00:00+00:00,5545.6974882486,5590.2350843346,5426.0334803006,5441.4918044922,40036.51060533,5545.6974882486,5590.2350843346,5426.0334803006,5441.4918044922,40036.51060533,0.0,1.0
btcusd,2019-05-03 00:00:00+00:00,5811.7292620786,5909.5869153752,5511.2466416021,5535.7114205702,80049.44341706,5811.7292620786,5909.5869153752,5511.2466416021,5535.7114205702,80049.44341706,0.0,1.0
btcusd,2019-05-04 00:00:00+00:00,5864.6424561115,5940.605003123,5621.2744190674,5796.9146935332,57646.81338787,5864.6424561115,5940.605003123,5621.2744190674,5796.9146935332,57646.81338787,0.0,1.0
btcusd,2019-05-05 00:00:00+00:00,5812.5033943975,5879.8516896169,5731.1448150975,5867.5169789506,34188.03715595,5812.5033943975,5879.8516896169,5731.1448150975,5867.5169789506,34188.03715595,0.0,1.0
btcusd,2019-05-06 00:00:00+00:00,5783.0773987715,5845.8431031047,5657.0025498194,5806.8418136293,39020.2020361469,5783.0773987715,5845.8431031047,5657.0025498194,5806.8418136293,39020.2020361469,0.0,1.0
btcusd,2019-05-07 00:00:00+00:00,5872.3432731364,6070.8502743261,5785.7942481619,5787.9887767088,65731.7733276884,5872.3432731364,6070.8502743261,5785.7942481619,5787.9887767088,65731.7733276884,0.0,1.0
btcusd,2019-05-08 00:00:00+00:00,6016.3905646678,6048.9647676145,5785.6551805797,5868.5244842316,41258.3091292352,6016.3905646678,6048.9647676145,5785.6551805797,5868.5244842316,41258.3091292352,0.0,1.0
btcusd,2019-05-09 00:00:00+00:00,6203.3633875238,6233.1036026488,6000.993177169,6019.4323983565,50251.3673273893,6203.3633875238,6233.1036026488,6000.993177169,6019.4323983565,50251.3673273893,0.0,1.0
btcusd,2019-05-10 00:00:00+00:00,6381.1886575946,6470.9562503079,6162.9087257133,6206.9026090036,68295.8084168684,6381.1886575946,6470.9562503079,6162.9087257133,6206.9026090036,68295.8084168684,0.0,1.0
btcusd,2019-05-11 00:00:00+00:00,7123.713925642,7260.6224121215,6390.4833783819,6391.1806098143,94460.8462618,7123.713925642,7260.6224121215,6390.4833783819,6391.1806098143,94460.8462618,0.0,1.0
btcusd,2019-05-12 00:00:00+00:00,6976.2118587983,7452.2583724044,6791.71282986,7126.4365031318,89629.44403531,6976.2118587983,7452.2583724044,6791.71282986,7126.4365031318,89629.44403531,0.0,1.0
btcusd,2019-05-13 00:00:00+00:00,7795.1487683972,8106.0931787699,6871.5246907174,6974.9469684445,118818.19370447,7795.1487683972,8106.0931787699,6871.5246907174,6974.9469684445,118818.19370447,0.0,1.0
btcusd,2019-05-14 00:00:00+00:00,7957.5994193349,8325.8629356092,7615.0139953507,7795.8679690336,133014.98608062,7957.5994193349,8325.8629356092,7615.0139953507,7795.8679690336,133014.98608062,0.0,1.0
btcusd,2019-05-15 00:00:00+00:00,8177.0019329247,8253.6641213583,7851.2517173218,7962.5511626922,54457.3526514308,8177.0019329247,8253.6641213583,7851.2517173218,7962.5511626922,54457.3526514308,0.0,1.0
btcusd,2019-05-16 00:00:00+00:00,7868.6497931805,8356.1596150178,7698.5632862218,8175.7737236617,61062.0419829568,7868.6497931805,8356.1596150178,7698.5632862218,8175.7737236617,61062.0419829568,0.0,1.0
